Title	URL	Assignees	Status	Estimated size	Real size	Labels
Module: Code complexity: CCC	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/66	OlafVanHuusen	Feature Archive	5	5	Module
Refactoring: unify payload to json	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/106	theidkamp	Feature Archive	5	5	
Fix: keep models	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/152	JonasBrue	Feature Archive	2	2	
Bug-Fix: Update Extract Code from Input/Output #128	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/148	PeppermintCoding123, theidkamp	Feature Archive	1	1	
Unify build process	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/123	Biranavan-Parameswaran	Feature Archive	5	3	
Module: Evaluate LLM performance	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/101	theidkamp	Feature Archive	3	5	Module
Module: Code Complexity: MCC	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/67	OlafVanHuusen, PeppermintCoding123	Feature Archive	5	5	Module
Continue Bill of Material	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/116	OlafVanHuusen	Feature Archive	1	1	
Extract Code from Input/Output	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/128	PeppermintCoding123	Feature Archive	3	3	
SetUp Docker compose	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/114	Biranavan-Parameswaran, JonasBrue	Feature Archive	5	5	
Continue to Maintain the Architecture-Document	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/53	adititakale01	Feature Archive	3	3	
